IndicatorAcronym	ModelStockAbbrev	CWTIndicatorName	ModCWT	JuvenileLifeHistory	AdultRunTiming	GeographicLocation	BroodYear	OceanEntryYear	FirstMatureAGe	FinalMatureAge	CompleteBY	OldestAgeinCohort	N_Ages_Missing	Age2COHSR	TM_OcnER	TM_TermHR	TM_TotalER	stkyr	mod.ER	mod.ocnER
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1996	1997	2	5	Y	5	0	0.03009605	0.3534284	0.6018784	0.7425858	PSN1996	0.399900892	0.209162988
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1997	1998	2	5	Y	5	0	0.00358757	0.3919712	0.5200962	0.7082047	PSN1997	0.425351905	0.2116969
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1998	1999	2	5	Y	5	0	0.02197496	0.3614476	0.5589028	0.7183363	PSN1998	0.434304002	0.203699796
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1999	2000	2	5	Y	5	0	0.02438587	0.3091857	0.6082822	0.7293957	PSN1999	0.426122246	0.205979791
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	2000	2001	2	5	Y	5	0	0.02944614	0.2944462	0.5701522	0.6967193	PSN2000	0.444640083	0.226652857
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	2001	2002	2	5	Y	5	0	0.00987356	0.2671309	0.4071184	0.5654954	PSN2001	0.438321795	0.242020164
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	2002	2003	2	5	Y	5	0	0.02584104	0.281779	0.3818637	0.5560415	PSN2002	0.477643542	0.25270893
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	2003	2004	2	5	Y	5	0	0.0442806	0.3011974	0.5617627	0.6937586	PSN2003	0.518738759	0.277355651
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	2004	2005	2	5	Y	5	0	0.03039682	0.3015496	0.5156292	0.6616911	PSN2004	0.538681266	0.267385316
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	2005	2006	2	5	Y	5	0	0.02595798	0.2430326	0.6017985	0.6985744	PSN2005	0.492865051	0.240804527
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	2006	2007	2	5	Y	5	0	0.01437917	0.2317095	0.6180444	0.706547	PSN2006	0.44655086	0.217888759
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	2007	2008	2	5	N	4	1	0.03796805	0.1211446	0.4144495	0.4853858	PSN2007	0.468844934	0.207925471
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	2008	2009	2	5	N	3	2	0.01138127	0.2121377	0.4600388	0.5745848	PSN2008	NA	NA
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	1978	1980	2	5	Y	5	0	0.01085085	0.8858508	0.4293831	0.9348645	PSY1978	0.886161895	0.750582484
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	1979	1981	2	5	Y	5	0	0.01448277	0.8076524	0.6447353	0.9316657	PSY1979	0.903909075	0.772381991
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	1980	1982	2	5	Y	5	0	0.01620582	0.7728182	0.5990908	0.9089207	PSY1980	0.904555349	0.769223382
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	1981	1983	2	5	Y	5	0	0.00965002	0.7021375	0.8368874	0.9514148	PSY1981	0.85583143	0.675070985
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	1986	1988	2	5	Y	5	0	0.05920283	0.5951602	0.7979751	0.9182124	PSY1986	0.80096858	0.621285141
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	1987	1989	2	5	Y	5	0	0.1460527	0.6540707	0.649926	0.8788991	PSY1987	0.799355181	0.626667256
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	1988	1990	2	5	Y	5	0	0.00317351	0.6358811	0.953698	0.9831405	PSY1988	0.799576842	0.638071424
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	1989	1991	2	5	Y	5	0	0.03833528	0.6382953	0.615482	0.860918	PSY1989	0.799775493	0.655441333
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	1990	1992	2	5	Y	5	0	0.00995493	0.7339866	0.6510315	0.9071698	PSY1990	0.745766783	0.584844482
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	1991	1993	2	5	Y	5	0	0.02802713	0.7487317	0.5545226	0.8880656	PSY1991	0.723288164	0.559959228
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	1992	1994	2	5	Y	5	0	0.02525176	0.8869551	0.3385167	0.9252227	PSY1992	0.679039451	0.515814751
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	1993	1995	2	5	Y	5	0	0.05127583	0.8454686	0.2790957	0.8885976	PSY1993	0.621790094	0.469611762
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	1994	1996	2	5	Y	5	0	0.00298699	0.8571646	0.4561463	0.9223185	PSY1994	0.531575105	0.339386749
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	1995	1997	2	5	Y	5	0	0.00706532	0.8783957	0.4697906	0.9355242	PSY1995	0.525985112	0.291197159
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	1996	1998	2	5	Y	5	0	0.00040034	0.5299493	0.6696255	0.8447073	PSY1996	0.561959303	0.308273425
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	1997	1999	2	5	Y	5	0	0.00348133	0.8960626	0.329145	0.9302731	PSY1997	0.555049707	0.301217133
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	1999	2001	2	5	Y	5	0	0.0017289	0.8500542	0.1685531	0.8753281	PSY1999	0.586274652	0.292737064
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	2000	2002	2	5	Y	5	0	0.0008934	0.1894414	0	0.1894414	PSY2000	0.591861082	0.318962089
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	2002	2004	2	5	Y	5	0	0.01657838	0.6820072	0.3928002	0.8069148	PSY2002	0.630028949	0.328106443
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	2003	2005	2	5	Y	5	0	0.00075409	0.4887663	0.2349444	0.6088778	PSY2003	0.657164241	0.354178794
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	2004	2006	2	5	Y	5	0	0.01220621	0.5519621	0.3259254	0.697989	PSY2004	0.666822515	0.353810501
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	2005	2007	2	5	Y	5	0	0.00289679	0.5420292	0.4712853	0.7578642	PSY2005	0.6569913	0.320179461
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	2006	2008	2	5	Y	5	0	0.00286344	0.6302361	0.4207193	0.785803	PSY2006	0.62798782	0.292844456
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	2007	2009	2	5	N	4	1	0.00438408	0.6409004	0.618285	0.8629263	PSY2007	0.629996437	0.285144282
SPY	PSY	'South Puget Sound Fall Yearling'	PSY.SPY	streamtype	Fall	SPGSD	2008	2010	2	5	N	3	2	0.00816684	0.4595422	0.3087544	0.626411	PSY2008	NA	NA
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1973	1974	2	5	Y	5	0	0.03484311	0.7520405	0.2299885	0.8090683	RBH1973	NA	NA
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1974	1975	2	5	Y	5	0	0.2014849	0.6219264	0.08509875	0.6541	RBH1974	NA	NA
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1975	1976	2	5	Y	5	0	0.1011942	0.6068051	0.2785365	0.7163242	RBH1975	NA	NA
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1976	1977	2	5	Y	5	0	0.1243318	0.6383957	0.3981989	0.7823862	RBH1976	NA	NA
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1977	1978	2	5	Y	5	0	0.03041362	0.5671093	0.4021674	0.7412038	RBH1977	0.528908824	0.432638012
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1978	1979	2	5	Y	5	0	0.07176916	0.6530269	0.6701139	0.8855385	RBH1978	0.629275459	0.517129553
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1979	1980	2	5	Y	5	0	0.06560943	0.6409047	0.6503688	0.8744491	RBH1979	0.639234464	0.528287245
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1980	1981	2	5	Y	5	0	0.04997079	0.6335238	0.7222158	0.8981987	RBH1980	0.608953699	0.492838581
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1981	1982	2	5	Y	5	0	0.03533905	0.4762135	0.5572307	0.7680834	RBH1981	0.508901189	0.397324231
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1982	1983	2	5	Y	5	0	0.01686857	0.5204735	0.5453929	0.7820038	RBH1982	0.436921128	0.344249898
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1983	1984	2	5	Y	5	0	0.00155241	0.5795917	0.276944	0.6960213	RBH1983	0.349770739	0.268080677
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1984	1985	2	5	Y	5	0	0.04382468	0.3497082	0.3980375	0.6085487	RBH1984	0.425235846	0.310210241
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1985	1986	2	5	Y	5	0	0.04213686	0.3466603	0.4604976	0.6475217	RBH1985	0.461565013	0.324842083
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1986	1987	2	5	Y	5	0	0.09618851	0.411816	0.4605381	0.6826971	RBH1986	0.50364855	0.365573265
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1987	1988	2	5	Y	5	0	0.09747607	0.4717086	0.4176941	0.6923728	RBH1987	0.498257294	0.371928725
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1988	1989	2	5	Y	5	0	0.1301641	0.4597774	0.3329104	0.6396232	RBH1988	0.521927717	0.4015131
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1989	1990	2	5	Y	5	0	0.09943814	0.5676848	0.3763492	0.7303863	RBH1989	0.52074767	0.427012516
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1990	1991	2	5	Y	5	0	0.05365251	0.4706264	0.4327973	0.6997378	RBH1990	0.482604287	0.387968651
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1991	1992	2	5	Y	5	0	0.01133428	0.5309569	0.2428938	0.6448845	RBH1991	0.392668428	0.30057558
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1992	1993	2	5	Y	5	0	0.00016253	0.1657889	0.7782384	0.8150041	RBH1992	0.342112936	0.264700165
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1993	1994	2	5	Y	5	0	0.02208504	0.3284087	0.268983	0.5090553	RBH1993	0.30570489	0.242173281
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1994	1995	2	5	Y	5	0	0.04827935	0.3564695	0.337375	0.5735806	RBH1994	0.36323329	0.295162374
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1995	1996	2	5	Y	5	0	0.00436	0.3624014	0.2617358	0.5292838	RBH1995	0.338779583	0.263618222
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1996	1997	2	5	Y	5	0	0.00170095	0.276372	0.1250969	0.3668957	RBH1996	0.275557862	0.197806909
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1997	1998	2	5	Y	5	0	0.00084482	0.3375995	0.1852293	0.4602955	RBH1997	0.286277434	0.202109525
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1998	1999	2	5	Y	5	0	0.03555788	0.2489853	0.2056117	0.4034027	RBH1998	0.268038752	0.194830787
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	1999	2000	2	5	Y	5	0	0.05691938	0.3099821	0.4320667	0.6081158	RBH1999	0.398434484	0.297839797
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	2000	2001	2	5	Y	5	0	0.04149975	0.2823759	0.4909895	0.6347218	RBH2000	0.351080636	0.250974504
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	2001	2002	2	5	Y	5	0	0.07031389	0.3180877	0.4461132	0.6222977	RBH2001	0.343944763	0.243550959
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	2002	2003	2	5	Y	5	0	0.0291976	0.3344319	0.5589907	0.7064783	RBH2002	0.436166732	0.310604095
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	2003	2004	2	5	Y	5	0	0.05006238	0.3561406	0.5528086	0.7120717	RBH2003	0.42484224	0.299323482
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	2004	2005	2	5	Y	5	0	0.00634968	0.3370259	0.4798914	0.6551815	RBH2004	0.39711605	0.287530266
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	2005	2006	2	5	Y	5	0	0.03040409	0.3106568	0.4239054	0.6028731	RBH2005	0.297739949	0.205520724
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	2006	2007	2	5	Y	5	0	0.00805253	0.455261	0.1768358	0.5515903	RBH2006	0.350901506	0.261506803
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	2007	2008	2	5	Y	5	0	0.04319137	0.3660566	0.3940493	0.6158616	RBH2007	0.377385211	0.268720649
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	2008	2009	2	5	N	4	1	0.01081711	0.2769369	0.4805132	0.6243783	RBH2008	NA	NA
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	2009	2010	2	5	N	3	2	0.00285427	0.3193865	0.3080001	0.5290155	RBH2009	NA	NA
RBT	RBH	'Robertson Creek'	RBH.RBT	oceantype	Fall	WCVI	2010	2011	2	5	N	2	3	0.02100852	NA	NA	NA	RBH2010	NA	NA
SSF	SKG	'Skagit Summer Fingerling'	SKG.SSF	oceantype	Summer	NPGSD	1994	1995	2	5	Y	5	0	0.00220333	0.368964	0.02579842	0.3852438	SKG1994	0.249747166	0.221270027
SSF	SKG	'Skagit Summer Fingerling'	SKG.SSF	oceantype	Summer	NPGSD	1995	1996	2	5	Y	5	0	0.00438682	0.244093	0.01222686	0.2533353	SKG1995	0.206989247	0.182571685
SSF	SKG	'Skagit Summer Fingerling'	SKG.SSF	oceantype	Summer	NPGSD	1996	1997	2	5	Y	5	0	0.0077468	0.2204591	0.00041164	0.22078	SKG1996	0.190642903	0.175411476
SSF	SKG	'Skagit Summer Fingerling'	SKG.SSF	oceantype	Summer	NPGSD	1997	1998	2	5	Y	5	0	0.01170826	0.3327126	0.01749241	0.344385	SKG1997	0.202453988	0.189217912
SSF	SKG	'Skagit Summer Fingerling'	SKG.SSF	oceantype	Summer	NPGSD	1998	1999	2	5	Y	5	0	0.03382371	0.3349706	0.00976892	0.3414672	SKG1998	0.205760607	0.192135219
SSF	SKG	'Skagit Summer Fingerling'	SKG.SSF	oceantype	Summer	NPGSD	1999	2000	2	5	Y	5	0	0.0153722	0.3890491	0.01902475	0.4006723	SKG1999	0.221445355	0.207404436
SSF	SKG	'Skagit Summer Fingerling'	SKG.SSF	oceantype	Summer	NPGSD	2000	2001	2	5	Y	5	0	0.00890165	0.2526619	0.00945449	0.2597275	SKG2000	0.250086064	0.22761556
SSF	SKG	'Skagit Summer Fingerling'	SKG.SSF	oceantype	Summer	NPGSD	2001	2002	2	5	Y	5	0	0.01705325	0.2423253	0.02866391	0.2640432	SKG2001	0.29357765	0.254147241
SSF	SKG	'Skagit Summer Fingerling'	SKG.SSF	oceantype	Summer	NPGSD	2002	2003	2	5	Y	5	0	0.01637978	0.2107731	0.05676732	0.2555754	SKG2002	0.309824107	0.267964276
SSF	SKG	'Skagit Summer Fingerling'	SKG.SSF	oceantype	Summer	NPGSD	2003	2004	2	5	Y	5	0	0.01766971	0.2672739	0.06873257	0.3176361	SKG2003	0.326140226	0.263220299
SSF	SKG	'Skagit Summer Fingerling'	SKG.SSF	oceantype	Summer	NPGSD	2004	2005	2	5	Y	5	0	0.01643021	0.2451468	0.1857018	0.3853244	SKG2004	0.371362799	0.260451197
SSF	SKG	'Skagit Summer Fingerling'	SKG.SSF	oceantype	Summer	NPGSD	2005	2006	2	5	Y	5	0	0.01221264	0.3447231	0.3964141	0.6044841	SKG2005	0.376605476	0.229371593
SSF	SKG	'Skagit Summer Fingerling'	SKG.SSF	oceantype	Summer	NPGSD	2006	2007	2	5	Y	5	0	0.00755437	0.2510956	0.2667946	0.4508992	SKG2006	0.324516203	0.214702851
SSF	SKG	'Skagit Summer Fingerling'	SKG.SSF	oceantype	Summer	NPGSD	2007	2008	2	5	N	4	1	0.00894986	0.4041567	0.2251945	0.5383373	SKG2007	0.318932909	0.197989249
SSF	SKG	'Skagit Summer Fingerling'	SKG.SSF	oceantype	Summer	NPGSD	2008	2009	2	5	N	3	2	0.00687577	0.4913561	0.9794094	0.9895267	SKG2008	NA	NA
SKY	SNO	'Skykomish Fall Fingerling'	SNO.SKY	oceantype	Summer	NPGSD	2000	2001	2	5	Y	5	0	0.00934001	0.3984751	0.00512074	0.4015554	SNO2000	0.3772919	0.228113971
SKY	SNO	'Skykomish Fall Fingerling'	SNO.SKY	oceantype	Summer	NPGSD	2001	2002	2	5	Y	5	0	0.0066212	0.4247813	0.00410925	0.4271451	SNO2001	0.399618604	0.253734506
SKY	SNO	'Skykomish Fall Fingerling'	SNO.SKY	oceantype	Summer	NPGSD	2002	2003	2	5	Y	5	0	0.00809655	0.3978796	0.00917671	0.4034051	SNO2002	0.365146058	0.269207683
SKY	SNO	'Skykomish Fall Fingerling'	SNO.SKY	oceantype	Summer	NPGSD	2003	2004	2	5	Y	5	0	0.0117746	0.3547229	0.01759679	0.3660777	SNO2003	0.345745963	0.275970113
SKY	SNO	'Skykomish Fall Fingerling'	SNO.SKY	oceantype	Summer	NPGSD	2004	2005	2	5	Y	5	0	0.01906866	0.3593217	0.01456615	0.3686539	SNO2004	0.310590066	0.269696633
SKY	SNO	'Skykomish Fall Fingerling'	SNO.SKY	oceantype	Summer	NPGSD	2005	2006	2	5	Y	5	0	0.00440681	0.2707241	0.04418614	0.302948	SNO2005	0.294252435	0.236012985
SKY	SNO	'Skykomish Fall Fingerling'	SNO.SKY	oceantype	Summer	NPGSD	2006	2007	2	5	Y	5	0	0.00518991	0.219632	0.01399549	0.2305536	SNO2006	0.300693241	0.233968804
SKY	SNO	'Skykomish Fall Fingerling'	SNO.SKY	oceantype	Summer	NPGSD	2007	2008	2	5	N	4	1	0.0053356	0.2983991	0.1246155	0.3858294	SNO2007	0.271744595	0.22197084
SKY	SNO	'Skykomish Fall Fingerling'	SNO.SKY	oceantype	Summer	NPGSD	2008	2009	2	5	N	3	2	0.01026071	0.400346	0.172498	0.5037852	SNO2008	NA	NA
SKY	SNO	'Skykomish Fall Fingerling'	SNO.SKY	oceantype	Summer	NPGSD	2009	2010	2	5	N	2	3	0.00957526	NA	NA	NA	SNO2009	NA	NA
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1972	1973	2	5	Y	5	0	0.08469789	0.6904735	0.6585886	0.8943241	SPR1972	NA	NA
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1973	1974	2	5	Y	5	0	0.03904639	0.6374446	0.8122532	0.9319315	SPR1973	NA	NA
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1974	1975	2	5	Y	5	0	0.06367695	0.640117	0.6201166	0.8632864	SPR1974	NA	NA
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1975	1976	2	5	Y	5	0	0.02739486	0.6800597	0.5647888	0.8607584	SPR1975	NA	NA
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1976	1977	2	5	Y	5	0	0.02604768	0.6496784	0.5699608	0.8493479	SPR1976	NA	NA
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1977	1978	2	5	Y	5	0	0.03077279	0.687595	0.6239623	0.882524	SPR1977	0.872214331	0.596046208
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1978	1979	2	5	Y	5	0	0.0344813	0.647194	0.5895256	0.8551821	SPR1978	0.881597655	0.623308082
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1979	1980	2	5	Y	5	0	0.04256133	0.5840029	0.7192067	0.8831908	SPR1979	0.831131174	0.531027718
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1980	1981	2	5	Y	5	0	0.00583985	0.6297458	0.4311833	0.7893932	SPR1980	0.863669147	0.66282005
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1981	1982	2	5	Y	5	0	0.01090438	0.4410919	0.514985	0.7289212	SPR1981	0.868196191	0.555796605
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1982	1983	2	5	Y	5	0	0.03737523	0.4244043	0.4510514	0.6840276	SPR1982	0.861627473	0.506420306
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1983	1984	2	5	Y	5	0	0.00422007	0.3724463	0.7773065	0.8602478	SPR1983	0.878893374	0.422021407
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1984	1985	2	5	Y	5	0	0.00125316	0.4995237	0.6643084	0.8319943	SPR1984	0.788209983	0.429991394
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1985	1986	2	5	Y	5	0	0.00366698	0.5647141	0.8393677	0.930079	SPR1985	0.897393773	0.595294595
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1986	1987	2	5	Y	5	0	0.01233585	0.4841853	0.6780142	0.8339149	SPR1986	0.894031241	0.555633599
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1987	1988	2	5	Y	5	0	0.00877716	0.540372	0.5693114	0.8020435	SPR1987	0.873727861	0.622170915
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1988	1989	2	5	Y	5	0	0.01387241	0.4477434	0.6109528	0.7851461	SPR1988	0.772525283	0.452940147
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1989	1990	2	5	Y	5	0	0.0152437	0.5649349	0.4270174	0.7507153	SPR1989	0.803746997	0.595465869
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1990	1991	2	5	Y	5	0	0.00393521	0.5122374	0.4482349	0.7308696	SPR1990	0.747668998	0.518421393
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1991	1992	2	5	Y	5	0	0.00437766	0.3586594	0.4615614	0.6546774	SPR1991	0.633712224	0.300129322
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1992	1993	2	5	Y	5	0	0.00464881	0.1338854	0.5208206	0.5849757	SPR1992	0.70728709	0.243836365
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1993	1994	2	5	Y	5	0	0.00584788	0.1602231	0.625291	0.685328	SPR1993	0.763109669	0.203550833
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1994	1995	2	5	Y	5	0	0.00340083	0.2438614	0.3970722	0.544103	SPR1994	0.607736042	0.195445254
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1995	1996	2	5	Y	5	0	0.00153216	0.2303458	0.3181716	0.4752279	SPR1995	0.673528699	0.240282151
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1996	1997	2	5	Y	5	0	0.01215628	0.2105205	0.5357715	0.6335011	SPR1996	0.698354129	0.252624772
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1997	1998	2	5	Y	5	0	0.00350335	0.3174757	0.4610107	0.6321266	SPR1997	0.695567867	0.298448753
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1998	1999	2	5	Y	5	0	0.03918897	0.2485405	0.3542066	0.5147125	SPR1998	0.701431737	0.263339706
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	1999	2000	2	5	Y	5	0	0.04317604	0.3356813	0.3911756	0.5955466	SPR1999	0.652407535	0.334231338
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	2000	2001	2	5	Y	5	0	0.03443217	0.3270653	0.3806041	0.583187	SPR2000	0.671122344	0.394951407
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	2001	2002	2	5	Y	5	0	0.0407037	0.3082776	0.3338829	0.5392318	SPR2001	0.707367601	0.381359635
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	2002	2003	2	5	Y	5	0	0.00784612	0.2953991	0.3915741	0.5713026	SPR2002	0.798639414	0.453769797
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	2003	2004	2	5	Y	5	0	0.00465399	0.2992219	0.5179286	0.6621749	SPR2003	0.772412022	0.435713015
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	2004	2005	2	5	Y	5	0	0.00177678	0.2486073	0.6248116	0.7180863	SPR2004	0.701689346	0.439946076
SPR	SPR	'Spring Creek Tule'	SPR.SPR	oceantype	Fall	MCOLR	2005	2006	2	5	Y	5	0	0.01931586	0.2036726	0.564219	0.6529756	SPR2005	0.664953867	0.23545851
